IniId,EvtId,Fase,DataFase,Resultado,Detalhe,Favor,Contra,Abstencao
315601,73,Votação Deliberação,2025-12-12,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> JPP</I><BR>Abstenção:<I>PAN</I>",,,
315412,13,Votação na generalidade,2025-09-19,Rejeitado,"A Favor: <I>IL</I>, <I> L</I>, <I> PCP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>",,,
315335,13,Votação na generalidade,2025-07-11,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315389,73,Votação Deliberação,2026-05-15,Rejeitado,"A Favor: <I>CH</I>, <I> IL</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> PCP</I><BR>Abstenção:<I>PS</I>, <I> L</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>",,,
315753,73,Votação Deliberação,2026-01-23,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315444,73,Votação Deliberação,2026-04-30,Rejeitado,"A Favor: <I>CH</I>, <I> IL</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> PS</I><BR>Abstenção:<I>L</I>, <I> PCP</I>, <I> CDS-PP</I>",,,
315451,13,Votação na generalidade,2025-09-26,Rejeitado,"A Favor: <I>BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>",,,
315644,13,Votação na generalidade,2026-05-08,Aprovado,"A Favor: <I>PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>CH</I><BR>Abstenção:<I>PSD</I>, <I> CDS-PP</I>",,,
315380,73,Votação Deliberação,2025-09-26,Rejeitado,"A Favor: <I>CH</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> CDS-PP</I><BR>Abstenção:<I>IL</I>, <I> L</I>, <I> PCP</I>",,,
315785,13,Votação na generalidade,2025-12-05,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> L</I>, <I> CDS-PP</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PS</I>, <I> IL</I>, <I> PCP</I>, <I> BE</I>",,,
315785,18,Votação final global,2025-12-19,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> CDS-PP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PCP</I>, <I> BE</I><BR>Abstenção:<I>PS</I>, <I> IL</I>, <I> L</I>",,,
315751,73,Votação Deliberação,2025-12-19,Aprovado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>CH</I>, <I> CDS-PP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>",,,
315523,73,Votação Deliberação,2025-09-26,Rejeitado,"A Favor: <I>CH</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I>",,,
315523,73,Votação Deliberação,2025-09-26,Rejeitado,"A Favor: <I>CH</I>, <I> IL</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I>",,,
315837,13,Votação na generalidade,2025-12-19,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I><BR>Abstenção:<I>CDS-PP</I>",,,
315837,18,Votação final global,2026-01-30,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I><BR>Abstenção:<I>CDS-PP</I>",,,
315662,73,Votação Deliberação,2025-10-17,Aprovado,"A Favor: <I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>CH</I>",,,
315541,73,Votação Deliberação,2025-09-10,Aprovado,Ausência: <I>BE</I>,,,
315661,73,Votação Deliberação,2025-10-17,Aprovado,"A Favor: <I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>CH</I>",,,
315529,13,Votação na generalidade,2026-03-13,Rejeitado,"A Favor: <I>CH</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I><BR>Abstenção:<I>JPP</I>",,,
315590,13,Votação na generalidade,2025-10-16,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> IL</I>, <I> PCP</I>, <I> BE</I>",,,
315824,13,Votação na generalidade,2025-12-19,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>IL</I><BR>Abstenção:<I>PSD</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>",,,
315824,18,Votação final global,2026-02-13,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315530,73,Votação Deliberação,2025-10-28,Rejeitado,"A Favor: <I>CH</I>, <I> IL</I>, <I> L</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> PCP</I>, <I> BE</I><BR>Abstenção:<I>PS</I>, <I> CDS-PP</I>",,,
335957,13,Votação na generalidade,2026-04-17,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PCP</I>",,,
335957,18,Votação final global,2026-04-24,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PCP</I>",,,
315834,13,Votação na generalidade,2025-12-19,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315834,18,Votação final global,2026-02-13,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315623,13,Votação na generalidade,2025-09-25,Aprovado,"A Favor: <I>L</I>, <I> CDS-PP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>IL</I><BR>Abstenção:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> PCP</I>, <I> BE</I>",,,
315558,73,Votação Deliberação,2026-04-10,Rejeitado,"A Favor: <I>CH</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> L</I><BR>Abstenção:<I>PS</I>, <I> IL</I>, <I> PCP</I>, <I> CDS-PP</I>",,,
315542,73,Votação Deliberação,2025-10-28,Rejeitado,"A Favor: <I>CH</I>, <I> IL</I>, <I> L</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> PCP</I>, <I> BE</I><BR>Abstenção:<I>PS</I>, <I> CDS-PP</I>",,,
346006,13,Votação na generalidade,2026-01-23,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> BE</I>, <I> PAN</I><BR>Abstenção:<I>PCP</I>, <I> CDS-PP</I>",,,
346006,18,Votação final global,2026-02-13,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PCP</I>",,,
315687,13,Votação na generalidade,2025-12-05,Rejeitado,"A Favor: <I>CH</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I><BR>Abstenção:<I>PS</I>",,,
315673,13,Votação na generalidade,2025-12-05,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>JPP</I>",,,
315719,13,Votação na generalidade,2025-12-05,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> IL</I>",,,
315683,13,Votação na generalidade,2025-10-16,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315800,42,Votação do recurso da decisão do PAR,2025-12-10,Rejeitado,"A Favor: <I>PS</I>, <I> IL</I>, <I> L</I>, <I> PAN</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PCP</I>",,,
315850,13,Votação na generalidade,2026-03-06,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>",,,
315885,73,Votação Deliberação,2025-12-19,Aprovado,,,,
315885,81,Requerimento dispensa redação final,2025-12-19,Aprovado,,,,
315697,13,Votação na generalidade,2025-12-05,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>",,,
315710,13,Votação na generalidade,2025-12-05,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
346028,73,Votação Deliberação,2026-02-13,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CDS-PP</I>",,,
315886,73,Votação Deliberação,2025-12-19,Aprovado,,,,
315886,81,Requerimento dispensa redação final,2025-12-19,Aprovado,,,,
345965,73,Votação Deliberação,2026-02-20,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>CDS-PP</I>",,,
346031,73,Votação Deliberação,2026-02-13,Aprovado,,,,
315812,13,Votação na generalidade,2025-12-11,Rejeitado,"A Favor: <I>IL</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>CDS-PP</I>",,,
346053,13,Votação na generalidade,2026-02-27,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> PCP</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> IL</I>",,,
356164,13,Votação na generalidade,2026-02-27,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CDS-PP</I>",,,
356164,18,Votação final global,2026-04-10,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CDS-PP</I>",,,
315843,13,Votação na generalidade,2025-12-19,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>",,,
346055,73,Votação Deliberação,2026-02-13,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>IL</I>",,,
315883,73,Votação Deliberação,2026-06-03,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> IL</I>",,,
315907,73,Votação Deliberação,2026-07-17,Rejeitado,"A Favor: <I>L</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> PCP</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>",,,
356064,13,Votação na generalidade,2026-02-27,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> L</I>, <I> CDS-PP</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PS</I>, <I> PCP</I>, <I> BE</I>",,,
315915,13,Votação na generalidade,2026-01-09,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>",,,
335923,13,Votação na generalidade,2026-01-09,Rejeitado,"A Favor: <I>PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> CDS-PP</I>",,,
356057,13,Votação na generalidade,2026-07-03,Aprovado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
346051,13,Votação na generalidade,2026-07-03,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>",,,
356174,73,Votação Deliberação,2026-03-06,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I>",,,
315926,13,Votação na generalidade,2026-01-09,Rejeitado,"A Favor: <I>CH</I>, <I> IL</I><BR>Contra:<I>PSD</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I><BR>Abstenção:<I>PS</I>, <I> JPP</I>",,,
345967,73,Votação Deliberação,2026-02-13,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>",,,
356300,13,Votação na generalidade,2026-03-20,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>, <I> JPP</I><BR>Contra:<I>PCP</I><BR>Abstenção:<I>L</I>, <I> BE</I>, <I> PAN</I>",,,
356300,18,Votação final global,2026-04-01,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PCP</I>",,,
356222,73,Votação Deliberação,2026-03-26,Aprovado,,,,
346009,13,Votação na generalidade,2026-01-30,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> IL</I>",,,
356410,73,Votação Deliberação,2026-05-08,Aprovado,,,,
356372,73,Votação Deliberação,2026-04-24,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I><BR>Abstenção:<I>IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>",,,
356396,73,Votação Deliberação,2026-04-10,Aprovado,"A Favor: <I>CH</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>",,,
356158,13,Votação na generalidade,2026-02-27,Rejeitado,"A Favor: <I>CH</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I><BR>Abstenção:<I>IL</I>, <I> PAN</I>, <I> JPP</I>",,,
356192,73,Votação Deliberação,2026-02-20,Aprovado,,,,
356438,13,Votação na generalidade,2026-04-24,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I><BR>Abstenção:<I>L</I>, <I> PCP</I>",,,
356438,18,Votação final global,2026-05-29,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I><BR>Abstenção:<I>L</I>, <I> PCP</I>",,,
356155,13,Votação na generalidade,2026-02-27,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>CH</I><BR>Abstenção:<I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356456,13,Votação na generalidade,2026-04-10,Aprovado,,,,
356456,18,Votação final global,2026-05-15,Aprovado,,,,
356150,13,Votação na generalidade,2026-02-27,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> IL</I>, <I> PCP</I>",,,
356187,73,Votação Deliberação,2026-03-20,Rejeitado,"A Favor: <I>CH</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> L</I>, <I> PCP</I>",,,
356299,13,Votação na generalidade,2026-03-20,Rejeitado,"A Favor: <I>CH</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PS</I>, <I> L</I>, <I> BE</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>, <I> PCP</I>, <I> CDS-PP</I>",,,
356169,13,Votação na generalidade,2026-02-27,Rejeitado,"A Favor: <I>CH</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I><BR>Abstenção:<I>PS</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356306,42,Votação do recurso da decisão do PAR,2026-03-19,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>",,,
356306,73,Votação Deliberação,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PCP</I>",,,
356188,73,Votação Deliberação,2026-03-20,Aprovado,"A Favor: <I>CH</I>, <I> CDS-PP</I><BR>Contra:<I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>",,,
356504,13,Votação na generalidade,2026-04-17,Aprovado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356504,18,Votação final global,2026-04-24,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PCP</I>",,,
356213,73,Votação Deliberação,2026-03-20,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PS</I>",,,
356430,73,Votação Deliberação,2026-04-10,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356288,13,Votação na generalidade,2026-03-20,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I><BR>Abstenção:<I>L</I>, <I> PCP</I>, <I> CDS-PP</I>",,,
356302,13,Votação na generalidade,2026-03-20,Aprovado,"A Favor: <I>PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>CH</I>, <I> CDS-PP</I><BR>Abstenção:<I>PSD</I>",,,
356273,73,Votação Deliberação,2026-04-10,Rejeitado,"A Favor: <I>CH</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> L</I>, <I> PCP</I>",,,
356524,13,Votação na generalidade,2026-04-24,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CDS-PP</I>",,,
356524,18,Votação final global,2026-07-17,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CDS-PP</I>",,,
356305,13,Votação na generalidade,2026-03-20,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PAN</I>, <I> JPP</I>",,,
356351,73,Votação Deliberação,2026-07-17,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356575,13,Votação na generalidade,2026-05-08,Aprovado,"A Favor: <I>CH</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>",,,
356575,18,Votação final global,2026-06-19,Aprovado,"A Favor: <I>CH</I>, <I> CDS-PP</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>",,,
356574,73,Votação Deliberação,2026-05-22,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>",,,
356397,73,Votação Deliberação,2026-04-17,Rejeitado,"A Favor: <I>CH</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> L</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I><BR>Abstenção:<I>IL</I>, <I> PCP</I>",,,
315315,13,Votação na generalidade,2025-07-11,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>L</I>, <I> PCP</I>, <I> BE</I>",,,
315315,18,Votação final global,2025-12-12,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> CDS-PP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PCP</I>",,,
356672,13,Votação na generalidade,2026-05-08,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>, <I> JPP</I><BR>Contra:<I>PAN</I><BR>Abstenção:<I>L</I>, <I> PCP</I>, <I> BE</I>",,,
356672,18,Votação final global,2026-06-19,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> JPP</I><BR>Contra:<I>PAN</I>",,,
356628,13,Votação na generalidade,2026-05-14,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>IL</I>",,,
