IniId,IniLeg,IniNr,IniTipo,IniTitulo,Autor,DataInicioLegislatura,DataFimLegislatura,UltimaFase,DataUltimaFase,NumEventos,NumAnexos
356113,XVII,573,Projeto de Resolução,Recomenda ao Governo o reforço dos apoios à comunidade portuguesa na Venezuela e a intensificação de esforços que garantam a libertação dos presos políticos portugueses e lusodescendentes ,Grupos Parlamentares (G); PS; José Luís Carneiro; Eurico Brilhante Dias; João Torres; Catarina Louro; Elza Pais; Marcos Perestrello; Pedro Delgado Alves; Edite Estrela; Emanuel Câmara; Rosa Isabel Cruz; Davide Amado; Luís Dias; Eva Cruzeiro; Porfírio Silva,2025-06-03,,Resolução da AR (Publicação DR),2026-04-20,12,0
315724,XVII,353,Projeto de Resolução,Pelo alargamento da experiência da “semana de quatro dias” nos setores privado e público,Grupos Parlamentares (G); PS; Ana Bernardo; Miguel Cabrita; Tiago Barbosa Ribeiro; Dália Miranda; Hugo Oliveira; Patrícia Faro; Margarida Afonso; Eduardo Pinheiro,2025-06-03,,Votação na generalidade,2025-12-05,5,0
315738,XVII,357,Projeto de Resolução,Recomenda a adoção de medidas de combate à obesidade,Grupos Parlamentares (G); PS; Mariana Vieira da Silva; Susana Correia; Sofia Andrade; Irene Costa; Eurídice Pereira; Jorge Botelho; Carlos Pereira; Ricardo Lima; Elza Pais,2025-06-03,,Anúncio,2025-10-27,4,0
335961,XVII,486,Projeto de Resolução,Recomenda ao Governo que promova a contratação de Médicos-Veterinários Municipais,Grupos Parlamentares (G); CH; Ana Martins; António Carneiro; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Darlene Costa; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Gonçalves Pereira; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Resolução da AR (Publicação DR),2026-05-27,9,0
315723,XVII,352,Projeto de Resolução,Recomenda ao Governo que assegure condições especiais na aquisição de ações da TAP por parte dos seus trabalhadores,Grupos Parlamentares (G); PS; António Mendonça Mendes; Luís Moreira Testa; Miguel Matos; Frederico Francisco; André Pinotes Batista; Carlos Pereira; Júlia Rodrigues; Marina Gonçalves; Miguel Cabrita; Nuno Fazenda; Pedro Coimbra,2025-06-03,,Votação na generalidade,2025-12-05,5,0
315696,XVII,339,Projeto de Resolução,Pelo reforço do valor dos apoios financeiros para os contratos de cooperação relativos aos centros de recursos para a inclusão,Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Apreciação,2026-01-30,5,0
315718,XVII,348,Projeto de Resolução,Recomenda a criação de um regime de aceleração de carreiras para toda a Administração Pública,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Jorge Pinto; Paulo Muacho; Filipa Pinto; Patrícia Gonçalves; Rui Tavares,2025-06-03,,Votação na generalidade,2025-12-05,5,0
356110,XVII,571,Projeto de Resolução,Procede à alteração do Dia Nacional das Acessibilidades para a última quinta-feira do mês de outubro,Grupos Parlamentares (G); PSD; Hugo Soares; Isaura Morais; Carla Barros; Helga Correia; Joaquim Barbosa; Leonor Cipriano; Paulo Edson Cunha; Sónia Margarida Fernandes; Vânia Jesus; Ana Gabriela Cabilhas; Francisco José Martins; João Antunes dos Santos; Manuela Carvalho; Maurício Marques; Paula Cardoso; Pedro Roque; Sandra Pereira,2025-06-03,,Resolução da AR (Publicação DR),2026-04-20,11,0
315733,XVII,355,Projeto de Resolução,Recomenda ao Governo que incentive mais transparência no setor privado da Saúde,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Patrícia Gonçalves; Jorge Pinto; Paulo Muacho; Rui Tavares,2025-06-03,,Anúncio,2025-10-27,4,0
315744,XVII,359,Projeto de Resolução,Pelo reforço dos padrões de segurança e garantia de supervisão independente dos funiculares e dos carros elétricos sobre carris,Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Anúncio,2025-10-27,4,0
356061,XVII,536,Projeto de Resolução,"Recomenda ao Governo que aumente a consignação do IRS de 1% para 1,5%",Grupos Parlamentares (G); CDS-PP; PSD; Paulo Núncio; João Pinho de Almeida; Hugo Soares; Miguel Guimarães; Hugo Carneiro; Alexandre Poço; Regina Bastos; Paulo Lopes Marcelo; Isaura Morais; Pedro Alves; Almiro Moreira; Fernando Queiroga; Andreia Neto; Bruno Ventura; João Antunes dos Santos; Dulcineia Catarina Moura; Alberto Fonseca; Francisco Pimentel,2025-06-03,,Resolução da AR (Publicação DR),2026-07-07,10,1
315711,XVII,346,Projeto de Resolução,Reconhecimento do dia 22 de Dezembro como o «Dia nacional de respeito pelos idosos»,Grupos Parlamentares (G); CH; Ana Martins; André Ventura; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Cristina; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Admissão,2025-10-17,4,0
356084,XVII,554,Projeto de Resolução,Recomenda ao Governo medidas para o reforço da resiliência e continuidade dos serviços essenciais e das infraestruturas críticas,Grupos Parlamentares (G); PSD; Hugo Soares; Paulo Lopes Marcelo; Carlos Cação; Bárbara do Amaral Correia; Paulo Moniz,2025-06-03,,Resolução da AR (Publicação DR),2026-04-20,11,0
315778,XVII,369,Projeto de Resolução,Recomenda ao Governo medidas de capacitação das Forças de Segurança no quadro da prevenção e combate à violência doméstica,Grupos Parlamentares (G); PS; Eurico Brilhante Dias; Elza Pais; Pedro Delgado Alves; Isabel Alves Moreira; Patrícia Faro; Pedro Vaz; Eurídice Pereira; Rosa Isabel Cruz; Sandra Lopes,2025-06-03,,Anúncio,2025-12-04,4,0
315779,XVII,370,Projeto de Resolução,Formação e Sensibilização para Equipas de Intervenção no Acolhimento de Pessoas com Deficiência Vítimas de Violência,Grupos Parlamentares (G); PS; Eurico Brilhante Dias; Lia Ferreira; Elza Pais; Pedro Delgado Alves; Isabel Alves Moreira; Patrícia Faro; Pedro Vaz; Eurídice Pereira; Rosa Isabel Cruz; Sandra Lopes,2025-06-03,,Anúncio,2025-12-04,4,0
315781,XVII,372,Projeto de Resolução,Recomenda ao Governo a realização de Inquérito Nacional comparativo sobre a violência exercida entre mulheres e homens ,Grupos Parlamentares (G); PS; Eurico Brilhante Dias; Elza Pais; Pedro Delgado Alves; Isabel Alves Moreira; Patrícia Faro; Pedro Vaz; Eurídice Pereira; Rosa Isabel Cruz; Sandra Lopes,2025-06-03,,Anúncio,2025-12-04,4,0
315825,XVII,396,Projeto de Resolução,Pelo reforço da implementação e da fiscalização da acessibilidade em Portugal,Grupos Parlamentares (G); CH; Ana Martins; André Ventura; António Carneiro; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Apreciação,2025-12-19,5,0
315685,XVII,333,Projeto de Resolução,Recomenda ao Governo a proibição de “mineração industrial” de criptoativos e a sua utilização pelo sistema financeiro,Grupos Parlamentares (G); PCP; Paulo Raimundo; Paula Santos; Alfredo Maia,2025-06-03,,Anúncio,2025-10-27,3,0
315890,XVII,438,Projeto de Resolução,"Recomenda ao Governo que tome medidas para impedir a indicação de moradas falsas para efeitos de autorização de residência e para garantir maior informação aos municípios sobre a abertura de novos estabelecimentos comerciais, na área do município",Grupos Parlamentares (G); CH; Ana Martins; André Ventura; António Carneiro; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Apreciação,2026-01-09,6,0
346058,XVII,533,Projeto de Resolução,"Recomenda ao Governo a adoção de medidas urgentes de proteção e bem-estar animal em situações de emergência e catástrofe, assegurando apoio às associações zoófilas, cuidadores e centros de recolha oficial de animais",Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Resolução da AR (Publicação DR),2026-03-24,9,0
356203,XVII,626,Projeto de Resolução,Recomenda ao Governo a criação urgente do Fundo para Catástrofes Naturais,Grupos Parlamentares (G); CH; Ana Martins; André Ventura; António Carneiro; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Resolução da AR (Publicação DR),2026-05-12,12,0
315813,XVII,391,Projeto de Resolução,Pela liberalização do transporte ferroviário de passageiros e privatização da CP,Grupos Parlamentares (G); IL; Angélique Da Teresa; Carlos Guimarães Pinto; Joana Cordeiro; Jorge Miguel Teixeira; Mário Amorim Lopes; Mariana Leitão; Miguel Rangel; Rodrigo Saraiva; Rui Rocha,2025-06-03,,Apreciação,2025-12-11,5,0
315833,XVII,401,Projeto de Resolução,Pela Inclusão da Travessia Fluvial Setúbal–Tróia no Sistema Tarifário do Passe Navegante da Área Metropolitana de Lisboa,Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Apreciação,2025-12-19,5,0
315841,XVII,406,Projeto de Resolução,Recomenda ao Governo a avaliação da profissão médica para efeitos de reconhecimento como profissão de desgaste rápido,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Apreciação,2025-12-19,5,0
356073,XVII,548,Projeto de Resolução,Recomenda ao Governo a implementação urgente de um sistema de alerta por rádio com envio automático de SMS georreferenciadas em situações de emergência e catástrofe,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Resolução da AR (Publicação DR),2026-03-24,9,0
315835,XVII,403,Projeto de Resolução,Pelo reconhecimento da profissão médica como profissão de desgaste rápido,Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Apreciação,2025-12-19,5,0
346020,XVII,507,Projeto de Resolução,Deslocação do Presidente da República a Madrid,PAR (R),2025-06-03,,Resolução da AR (Publicação DR),2026-02-03,8,1
356101,XVII,565,Projeto de Resolução,"Recomenda ao Governo que proceda à requalificação da EN217, entre Lagoa (Macedo de Cavaleiros) e a ponte que liga ao concelho de Mogadouro",Grupos Parlamentares (G); PS; Júlia Rodrigues; Luís Moreira Testa; Frederico Francisco; André Pinotes Batista; Hugo Oliveira; Humberto Brito; Marina Gonçalves; Pedro Coimbra,2025-06-03,,Resolução da AR (Publicação DR),2026-07-30,9,0
315791,XVII,379,Projeto de Resolução,Recomenda reforço da proteção dos consumidores no âmbito da execução do Regulamento (UE) 2022/2554 relativo à resiliência operacional digital do setor financeiro,Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Anúncio,2025-12-04,3,0
315896,XVII,441,Projeto de Resolução,Recomenda ao Governo medidas de correção relativas ao relacionamento entre Portugal e Taiwan,Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Votação na generalidade,2026-01-09,5,0
315846,XVII,410,Projeto de Resolução,Resgatar o direito ao transporte público fluvial entre as margens do Rio Sado,Grupos Parlamentares (G); PCP; Paula Santos; Paulo Raimundo; Alfredo Maia,2025-06-03,,Apreciação,2025-12-19,5,0
335939,XVII,473,Projeto de Resolução,Recomenda ao Governo o reforço urgente da informação eleitoral dirigida aos cidadãos portugueses residentes no estrangeiro e a adopção de medidas que garantam o direito efectivo ao voto em eleições presidenciais,Grupos Parlamentares (G); CH; Ana Martins; André Ventura; António Carneiro; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Votação Deliberação,2026-01-30,6,0
356068,XVII,543,Projeto de Resolução,Recomenda ao Governo medidas urgentes e estruturais com o objetivo de melhorar as condições de vida das pessoas com Esclerose Lateral Amiotrófica,Grupos Parlamentares (G); CDS-PP; Paulo Núncio; João Pinho de Almeida,2025-06-03,,Apreciação,2026-03-20,7,1
345964,XVII,490,Projeto de Resolução,Prioridade à beneficiação dos mostos com aguardentes vínicas do Douro,Grupos Parlamentares (G); PCP; Alfredo Maia; Paulo Raimundo; Paula Santos,2025-06-03,,Apreciação,2026-01-30,6,0
356216,XVII,630,Projeto de Resolução,Recomenda ao Governo a divulgação mensal e discriminada da execução orçamental das medidas extraordinárias adotadas na sequência das tempestades e cheias recentes,Grupos Parlamentares (G); PS; José Luís Carneiro; Eurico Brilhante Dias; António Mendonça Mendes; Pedro Delgado Alves; Luís Graça; André Rijo; Miguel Matos; Pedro Vaz; Nuno Fazenda; Rosa Isabel Cruz; Pedro Coimbra; Catarina Louro; Aida Carvalho; Elza Pais; Edite Estrela; Eva Cruzeiro; Davide Amado; Isabel Alves Moreira; Ricardo Lima; Marcos Perestrello; Hugo Costa; André Pinotes Batista; Eurídice Pereira; Margarida Afonso; Carlos Pereira; Armando Mourisco,2025-06-03,,Resolução da AR (Publicação DR),2026-03-31,11,0
